name,line,category
LTOTokenSale.sol,L144 - L150,SWC-135-Code With No Effects
LTOTokenSale.sol,L216,SWC-126-Insufficient Gas Griefing
LTOTokenSale.sol,L224 - L226,SWC-135-Code With No Effects
LTOTokenSale.sol,L229 - L234,SWC-135-Code With No Effects
LTOTokenSale.sol,L238 - L245,SWC-135-Code With No Effects
LTOTokenSale.sol,L238 - L245,SWC-104-Unchecked Call Return Value
TokenInfo.sol,L464-467,SWC-114-Transaction Order Dependence
TokenInfo.sol,L884,SWC-103-Floating Pragma
BPool.sol,L559 - L565,SWC-135-Code With No Effects
LockedStakingRewards.sol,L30 - L32,SWC-128-DoS With Block Gas Limit
MetaWaferse.sol,L6,SWC-103-Floating Pragma
MetaWaferse.sol,L145,SWC-135-Code With No Effects
TokenDetail.sol,L867,SWC-103-Floating Pragma
MiniDOGE.sol,"L572-575,586-590",SWC-107-Reentrancy
MiniDOGE.sol,L1029-1045,SWC-128-DoS With Block Gas Limit
moonship.sol,L995.1009,SWC-107-Reentrancy
moonship.sol,L1245,SWC-135-Code With No Effects
Token.sol,L3,SWC-103-Floating Pragma
Token.sol,L3,SWC-102-Outdated Compiler Version
TaxableTeamToken.sol,"L3,all contract",SWC-102-Outdated Compiler Version
MainToken.sol,L20,SWC-102-Outdated Compiler Version
MainToken.sol,L408,SWC-101-Integer Overflow and Underflow
MainToken.sol,L481,SWC-116-Block values as a proxy for time
MainToken.sol,L509,SWC-116-Block values as a proxy for time
MainToken.sol,L511,SWC-101-Integer Overflow and Underflow
MainToken.sol,L526,SWC-116-Block values as a proxy for time
crv-locker.sol,L87,SWC-131-Presence of unused variables
strategy-cmpd-dai-v1.sol,L287,SWC-128-DoS With Block Gas Limit
strategy-curve-scrv-v4_1.sol,L153-197,SWC-114-Transaction Order Dependence
BasketFacet.sol,L46 - L53,SWC-128-DoS With Block Gas Limit
BasketFacet.sol,L128 - L132,SWC-128-DoS With Block Gas Limit
BasketFacet.sol,L161 - L168,SWC-128-DoS With Block Gas Limit
BasketFacet.sol,L204,SWC-116-Block values as a proxy for time
BasketFacet.sol,L214,SWC-116-Block values as a proxy for time
BasketFacet.sol,L278 - L287,SWC-128-DoS With Block Gas Limit
BasketFacet.sol,L301 - L308,SWC-128-DoS With Block Gas Limit
CallFacet.sol,L44 - L53,SWC-128-DoS With Block Gas Limit
CallFacet.sol,L69 -L71,SWC-128-DoS With Block Gas Limit
CallFacet.sol,L84 - L86,SWC-128-DoS With Block Gas Limit
ERC20Facet.sol,L53 - L61,SWC-114-Transaction Order Dependence
PieFactoryContract.sol,L73 - L77,SWC-128-DoS With Block Gas Limit
RCMarket.sol,L685,SWC-123-Requirement Violation
RCTreasury.sol,L85,SWC-101-Integer Overflow and Underflow
RICEToken.sol,"L891-894, 912-914",SWC-108-State Variable Default Visibility
RICEToken.sol,"L962, 969, 970, 975",SWC-123-Requirement Violation
RICEToken.sol,"L963,971",SWC-125-Incorrect Inheritance Order
RICEToken.sol,L975-985,SWC-132-Unexpected Ether balance
RICEToken.sol,L975-985,SWC-128-DoS With Block Gas Limit
RICEToken.sol,L1055,SWC-101-Integer Overflow and Underflow
SpiritRouter.sol,L274,SWC-135-Code With No Effects
LendingPair.sol,L429,SWC-104-Unchecked Call Return Value
LendingPair.sol,L499,SWC-104-Unchecked Call Return Value
LendingPair.sol,L522,SWC-104-Unchecked Call Return Value
VIDBToken.sol,"L5,all contract",SWC-102-Outdated Compiler Version
VIDBToken.sol,L722,SWC-116-Block values as a proxy for time
Strategy.sol,L137,SWC-101-Integer Overflow and Underflow
Strategy.sol,L157,SWC-101-Integer Overflow and Underflow
Strategy.sol,L183,SWC-101-Integer Overflow and Underflow
Strategy.sol,L210,SWC-101-Integer Overflow and Underflow
Strategy.sol,218,SWC-101-Integer Overflow and Underflow
Strategy.sol,293,SWC-101-Integer Overflow and Underflow
Strategy.sol,L400,SWC-104-Unchecked Call Return Value
Strategy.sol,L421 - L424,SWC-128-DoS With Block Gas Limit
Strategy.sol,L422,SWC-104-Unchecked Call Return Value
Strategy.sol,437,SWC-101-Integer Overflow and Underflow
Strategy.sol,472,SWC-101-Integer Overflow and Underflow
Strategy.sol,556,SWC-101-Integer Overflow and Underflow
GenericLenderBase.sol,L56,SWC-104-Unchecked Call Return Value
IGeneric.sol,L24,SWC-135-Code With No Effects
Strategy.sol,L857,SWC-135-Code With No Effects
Strategy.sol,L253,SWC-135-Code With No Effects
Strategy.sol,L262,SWC-135-Code With No Effects
StrategyDAI.sol,L69,SWC-104-Unchecked Call Return Value
StrategyDAI.sol,L100,SWC-131-Presence of unused variables
StrategyUSDC.sol,L69,SWC-104-Unchecked Call Return Value
StrategyUSDC.sol,L100,SWC-131-Presence of unused variables
StrategyUSDT.sol,L69,SWC-104-Unchecked Call Return Value
StrategyUSDT.sol,L100,SWC-131-Presence of unused variables
BaseStrategy.sol,L164,SWC-104-Unchecked Call Return Value
BaseStrategy.sol,L332,SWC-101-Integer Overflow and Underflow
yinsure.sol,L561 - L595,SWC-135-Code With No Effects
yinsure.sol,L610 - L627,SWC-135-Code With No Effects
yinsure.sol,L788,SWC-101-Integer Overflow and Underflow
yinsure.sol,L913,SWC-101-Integer Overflow and Underflow
yinsure.sol,L914,SWC-101-Integer Overflow and Underflow
yWETH.sol,L90 - L104,SWC-107-Reentrancy
yWETH.sol,L144 - L162,SWC-107-Reentrancy
Strategy.sol,L22,SWC-135-Code With No Effects
Strategy.sol,L26,SWC-131-Presence of unused variables
Strategy.sol,L134,SWC-135-Code With No Effects
Strategy.sol,L426,SWC-135-Code With No Effects
BaseWrapper.sol,L138,SWC-104-Unchecked Call Return Value
BaseWrapper.sol,L152 - L192,SWC-128-DoS With Block Gas Limit
BaseWrapper.sol,L174,SWC-104-Unchecked Call Return Value
yToken.sol,L108 - L110,SWC-128-DoS With Block Gas Limit
yToken.sol,L156 - L159,SWC-128-DoS With Block Gas Limit
yToken.sol,L187,SWC-107-Reentrancy
Keep3rV1Oracle.sol,L102,SWC-101-Integer Overflow and Underflow
Keep3rV1Oracle.sol,L110,SWC-101-Integer Overflow and Underflow
Keep3rV1Oracle.sol,L119,SWC-101-Integer Overflow and Underflow
Keep3rV1Oracle.sol,L158,SWC-101-Integer Overflow and Underflow
Keep3rV1Oracle.sol,L161,SWC-101-Integer Overflow and Underflow
Keep3rV1Oracle.sol,L383,SWC-101-Integer Overflow and Underflow
Keep3rV1Oracle.sol,L394,SWC-101-Integer Overflow and Underflow
Keep3rV1Oracle.sol,L404,SWC-101-Integer Overflow and Underflow
Keep3rV1Oracle.sol,L584 - L588,SWC-128-DoS With Block Gas Limit
Keep3rV1Oracle.sol,L604 - L609,SWC-128-DoS With Block Gas Limit
Keep3rV1Oracle.sol,L630,SWC-101-Integer Overflow and Underflow
Keep3rV1Oracle.sol,L651,SWC-101-Integer Overflow and Underflow
Keep3rV1Oracle.sol,L669,SWC-124-Write to Arbitrary Storage Location
Keep3rV1Oracle.sol,L674 - L683,SWC-128-DoS With Block Gas Limit
Keep3rV1Oracle.sol,L675,SWC-101-Integer Overflow and Underflow
Keep3rV1Oracle.sol,L679,SWC-101-Integer Overflow and Underflow
Keep3rV1Oracle.sol,L685 - L694,SWC-128-DoS With Block Gas Limit
Keep3rV1Oracle.sol,L685,SWC-101-Integer Overflow and Underflow
Keep3rV1Oracle.sol,L689,SWC-101-Integer Overflow and Underflow
Keep3rV1Oracle.sol,L714 - L724,SWC-128-DoS With Block Gas Limit
Keep3rV1Oracle.sol,L718,SWC-101-Integer Overflow and Underflow
Keep3rV1Oracle.sol,"L720, L721",SWC-124-Write to Arbitrary Storage Location
Keep3rV1Oracle.sol,L724,SWC-101-Integer Overflow and Underflow
Keep3rV1Oracle.sol,L728 - 739,SWC-128-DoS With Block Gas Limit
Keep3rV1Oracle.sol,L731,SWC-101-Integer Overflow and Underflow
Keep3rV1Oracle.sol,"L734, L735",SWC-124-Write to Arbitrary Storage Location
Keep3rV1Oracle.sol,L737,SWC-101-Integer Overflow and Underflow
Keep3rV1Oracle.sol,L780 - L786,SWC-101-Integer Overflow and Underflow
Keep3rV1Oracle.sol,L796 - L809,SWC-101-Integer Overflow and Underflow
Keep3rV1Oracle.sol,L849,SWC-104-Unchecked Call Return Value
Keep3rV1Volatility.sol,L33,SWC-101-Integer Overflow and Underflow
Keep3rV1Volatility.sol,L41,SWC-101-Integer Overflow and Underflow
Keep3rV1Volatility.sol,L56,SWC-101-Integer Overflow and Underflow
Keep3rV1Volatility.sol,L58,SWC-101-Integer Overflow and Underflow
Keep3rV1Volatility.sol,L65,SWC-101-Integer Overflow and Underflow
Keep3rV1Volatility.sol,L68,SWC-101-Integer Overflow and Underflow
Keep3rV1Volatility.sol,L70,SWC-101-Integer Overflow and Underflow
Keep3rV1Volatility.sol,L75,SWC-101-Integer Overflow and Underflow
Keep3rV1Volatility.sol,L96 - L150,SWC-101-Integer Overflow and Underflow
UniswapV2Swapper.sol,L53,SWC-135-Code With No Effects
BancorSwapper.sol,L53-L62,SWC-135-Code With No Effects
TradeFactoryExecutor.sol,L82,SWC-135-Code With No Effects
ZortCoin.sol,L5,SWC-102-Outdated Compiler Version
ZortCoin.sol,L7,SWC-102-Outdated Compiler Version
ZortCoin.sol,L130,SWC-123-Requirement Violation
ZortCoin.sol,L169,SWC-123-Requirement Violation
YVaultAssetProxy.sol,L49 - L80,SWC-107-Reentrancy
ConvergentCurvePool.sol,L53,SWC-135-Code With No Effects
InterestTokenFactory.sol,L4,SWC-135-Code With No Effects
ERC20Permit.sol,L211,SWC-117-Signature Malleability
ConvergentCurvePool.sol,L607 - L612,SWC-101-Integer Overflow and Underflow
CoreVoting.sol,L238 - L277,SWC-107-Reentrancy
Treasury.sol,L73,SWC-104-Unchecked Call Return Value
History.sol,L225,SWC-101-Integer Overflow and Underflow
History.sol,L279 - L301,SWC-128-DoS With Block Gas Limit
GnosisSafe.sol,L70 - L105,SWC-107-Reentrancy
GnosisSafe.sol,L94,SWC-101-Integer Overflow and Underflow
GnosisSafe.sol,L142,SWC-101-Integer Overflow and Underflow
OwnerManager.sol,L53 - L68,SWC-114-Transaction Order Dependence
OwnerManager.sol,L64,SWC-101-Integer Overflow and Underflow
OwnerManager.sol,L82,SWC-101-Integer Overflow and Underflow
OwnerManager.sol,L89,SWC-101-Integer Overflow and Underflow
BatchDeposits.sol,L19,SWC-102-Outdated Compiler Version
BatchDeposits.sol,L86 - L122,SWC-114-Transaction Order Dependence
StakefishERC721Wrapper.sol,L53-L71,SWC-107-Reentrancy
StakefishServicesContract.sol,L33,SWC-131-Presence of unused variables
StakefishServicesContract.sol,L171-L189,SWC-113-DoS with Failed Call
StakefishServicesContract.sol,L226-L247,SWC-114-Transaction Order Dependence
Solos.sol,L89,SWC-101-Integer Overflow and Underflow
Solos.sol,L116,SWC-101-Integer Overflow and Underflow
PoolCommitter.sol,L139-L181,SWC-114-Transaction Order Dependence
PoolCommitter.sol,L187-L201,SWC-114-Transaction Order Dependence
PoolCommitter.sol,L305-L315,SWC-128-DoS With Block Gas Limit
PoolCommitter.sol,L386,SWC-135-Code With No Effects
SMAOracle.sol,L22,SWC-131-Presence of unused variables
SMAOracle.sol,L134-L136,SWC-135-Code With No Effects
Vesting.sol,L160,SWC-114-Transaction Order Dependence
ActionPools.sol,L72 - L74,SWC-135-Code With No Effects
ActionPools.sol,L372,SWC-104-Unchecked Call Return Value
StrategyMDex.sol,L241,SWC-114-Transaction Order Dependence
StrategyUtils.sol,L345,SWC-114-Transaction Order Dependence
StrategyUtils.sol,L395,SWC-114-Transaction Order Dependence
BuybackBooToken.sol,L66,SWC-114-Transaction Order Dependence
CFVault.sol,L121 - L153,SWC-107-Reentrancy
DODODrops.sol,L156,SWC-120-Weak Sources of Randomness from Chain Attributes
BaseMine.sol,L260-L262,SWC-128-DoS With Block Gas Limit
BaseFilterV1.sol,L175,SWC-120-Weak Sources of Randomness from Chain Attributes
DistributorGovernance.sol,L143 - L146,SWC-113-DoS with Failed Call
PRA.sol,L66 - L80,SWC-107-Reentrancy
SmoothyMasterV1.sol,L182 - L184,SWC-113-DoS with Failed Call
AlianaMinting.sol,L254,SWC-104-Unchecked Call Return Value
WUSDMaster.sol,L717-L723,SWC-114-Transaction Order Dependence
EtherFund.sol,L32 - L40,SWC-108-State Variable Default Visibility
EtherFund.sol,L34,SWC-101-Integer Overflow and Underflow
BoomstarterICO.sol,L13,SWC-125-Incorrect Inheritance Order
BoomstarterICO.sol,L128,SWC-135-Code With No Effects
Core.sol,L2,SWC-103-Floating Pragma
MultiSigWallet.sol,L389,SWC-128-DoS With Block Gas Limit
ERC677.sol,L2,SWC-102-Outdated Compiler Version
BaseFeeManager.sol,L48-L50,SWC-110-Assert Violation
HomeBridgeErcToErc.sol,L159-L161   ,SWC-135-Code With No Effects
PumaPayPullPayment.sol,L7,SWC-135-Code With No Effects
TwoKeyMaintainersRegistry.sol,L82 - L84,SWC-128-DoS With Block Gas Limit
TwoKeyMaintainersRegistry.sol,L101 - L104,SWC-128-DoS With Block Gas Limit
ElementBridge.sol,L463,SWC-104-Unchecked Call Return Value
LidoBridge.sol,L115,SWC-104-Unchecked Call Return Value
LidoBridge.sol,L119,SWC-104-Unchecked Call Return Value
LidoBridge.sol,L124,SWC-104-Unchecked Call Return Value
CultosCoin.sol,L2,SWC-103-Floating Pragma
Dripper.sol,L92-L93,SWC-135-Code With No Effects
Harvester.sol,L224-L233,SWC-128-DoS With Block Gas Limit
Harvester.sol,L314,SWC-131-Presence of unused variables
OKLGAtomicSwap.sol,L73 - L79,SWC-128-DoS With Block Gas Limit
OKLGPasswordManager.sol,L47 - L51,SWC-128-DoS With Block Gas Limit
OKLGRaffle.sol,L115 - L159,SWC-120-Weak Sources of Randomness from Chain Attributes
OKLGTokenLocker.sol,L126,SWC-107-Reentrancy
RevomonToken.sol,L939,SWC-135-Code With No Effects
MixinMatchOrders.sol,L432 - L548,SWC-113-DoS with Failed Call
MixinSignatureValidator.sol,L76 - L92,SWC-114-Transaction Order Dependence
LibMath.sol,L57,SWC-101-Integer Overflow and Underflow
MultiSigWallet.sol,L303,SWC-101-Integer Overflow and Underflow
MultiSigWalletWithTimeLock.sol,L55 - L58,SWC-101-Integer Overflow and Underflow
xMPH.sol,L178,SWC-104-Unchecked Call Return Value
xMPH.sol,L196,SWC-104-Unchecked Call Return Value
xMPH.sol,L212,SWC-104-Unchecked Call Return Value
MarketOracle.sol,L34 - L60,SWC-107-Reentrancy
MarketOracle.sol,L143,SWC-101-Integer Overflow and Underflow
DapiServer.sol,L471-L487,SWC-105-Unprotected Ether Withdrawal
RequesterAuthorizerWhitelisterWithToken.sol,L284-L292,SWC-114-Transaction Order Dependence
StorageUtils.sol,L137-L147,SWC-133-Hash Collisions With Multiple Variable Length Arguments
ZkAssetBase.sol,L108-L125,SWC-121-Missing Protection against Signature Replay Attacks
MultiSigWalletWithTimeLock.sol,L54-L60,SWC-101-Integer Overflow and Underflow
BMath.sol,L143,SWC-101-Integer Overflow and Underflow
BPool.sol,L377,SWC-101-Integer Overflow and Underflow
BPool.sol,L403,SWC-101-Integer Overflow and Underflow
DerivativeSpecification.sol,L130,SWC-112-Delegatecall to Untrusted Callee
Vault.sol,L175 - L189,SWC-114-Transaction Order Dependence
VaultFactory.sol,L46 - L79,SWC-114-Transaction Order Dependence
DharmaAccountRecoveryManager.sol,L2,SWC-102-Outdated Compiler Version
DharmaSmartWalletFactoryV1.sol,L130 - L170,SWC-128-DoS With Block Gas Limit
DharmaKeyRegistryV1.sol,L52 - L76,SWC-121-Missing Protection against Signature Replay Attacks
CurveAMO.sol,L371,SWC-104-Unchecked Call Return Value
CurveAMO_V2.sol,L242,SWC-101-Integer Overflow and Underflow
Frax.sol,L252 - L257,SWC-128-DoS With Block Gas Limit
FraxPool.sol,L204,SWC-104-Unchecked Call Return Value
FraxPool.sol,L250,SWC-104-Unchecked Call Return Value
FraxPool.sol,L366,SWC-104-Unchecked Call Return Value
FraxPool.sol,L370,SWC-104-Unchecked Call Return Value
FraxPool.sol,L401,SWC-104-Unchecked Call Return Value
InvestorAMO_V2.sol,L263,SWC-104-Unchecked Call Return Value
TWAMM.sol,L135-L136,SWC-104-Unchecked Call Return Value
FraxUnifiedFarmTemplate.sol,L465-L491,SWC-135-Code With No Effects
FujiVault.sol,L23 - L673,SWC-106-Unprotected SELFDESTRUCT Instruction
FujiVault.sol,L177 - L178,SWC-112-Delegatecall to Untrusted Callee
FujiVault.sol,L227,SWC-112-Delegatecall to Untrusted Callee
FujiVault.sol,L291,SWC-112-Delegatecall to Untrusted Callee
FujiVault.sol,L340,SWC-112-Delegatecall to Untrusted Callee
VaultBaseUpgradeable.sol,L101,SWC-112-Delegatecall to Untrusted Callee
Faucet.sol,L2,SWC-102-Outdated Compiler Version
GNTDeposit.sol,L2,SWC-102-Outdated Compiler Version
GNTPaymentChannels.sol,L2,SWC-102-Outdated Compiler Version
GolemNetworkToken.sol,L2,SWC-102-Outdated Compiler Version
GolemNetworkTokenBatching.sol,L5,SWC-102-Outdated Compiler Version
ReceivingContract.sol,L2,SWC-102-Outdated Compiler Version
TokenProxy.sol,L5,SWC-102-Outdated Compiler Version
ERC20.sol,L14,SWC-114-Transaction Order Dependence
HermezAuctionProtocol.sol,L123 - L156,SWC-114-Transaction Order Dependence
HermezAuctionProtocol.sol,L273,SWC-101-Integer Overflow and Underflow
HermezAuctionProtocol.sol,L761 - L790,SWC-101-Integer Overflow and Underflow
HermezAuctionProtocol.sol,L802,SWC-101-Integer Overflow and Underflow
Hermez.sol,L170 - L214,SWC-114-Transaction Order Dependence
Hermez.sol,L642 - L664,SWC-107-Reentrancy
WithdrawalDelayer.sol,L68 - L82,SWC-114-Transaction Order Dependence
BorrowerOperations.sol,L351,SWC-107-Reentrancy
LUSDToken.sol,L212-L224,SWC-113-DoS with Failed Call
TroveManager.sol,L920,SWC-104-Unchecked Call Return Value
TroveManager.sol,L1276-L1284,SWC-135-Code With No Effects
TroveManager.sol,L1286-L1291,SWC-135-Code With No Effects
StabilityPool.sol,L504,SWC-101-Integer Overflow and Underflow
BondingManager.sol,L21 - L955,SWC-120-Weak Sources of Randomness from Chain Attributes
Liquidator.sol,L41-L51,SWC-107-Reentrancy
CrabStrategy.sol,L257-L264,SWC-114-Transaction Order Dependence
MarginCalculator.sol,L78 - L85,SWC-131-Presence of unused variables
MarginCalculator.sol,L107,SWC-101-Integer Overflow and Underflow
MarginCalculator.sol,L895 - L909,SWC-101-Integer Overflow and Underflow
TradeCallee.sol,L65,SWC-115-Authorization through tx.origin
FixedPointInt256.sol,L72 - L95,SWC-101-Integer Overflow and Underflow
Marketplace.sol,L322-L333,SWC-114-Transaction Order Dependence
Governor.sol,L158 - L172,SWC-104-Unchecked Call Return Value
Governor.sol,L175 - L192,SWC-104-Unchecked Call Return Value
Governor.sol,L217 - L232,SWC-104-Unchecked Call Return Value
Governor.sol,L235 - L250,SWC-104-Unchecked Call Return Value
InitializableGovernable.sol,L14 - L18,SWC-135-Code With No Effects
MixOracle.sol,L63 - L65,SWC-101-Integer Overflow and Underflow
AaveStrategy.sol,L46 - L66,SWC-105-Unprotected Ether Withdrawal
AaveStrategy.sol,L120 - L125,SWC-113-DoS with Failed Call
CompoundStrategy.sol,L79,SWC-104-Unchecked Call Return Value
OUSD.sol,L31,SWC-119-Shadowing State Variables
OUSD.sol,L40,SWC-119-Shadowing State Variables
OUSD.sol,L156 - L172,SWC-105-Unprotected Ether Withdrawal
OUSD.sol,L192,SWC-101-Integer Overflow and Underflow
InitializableAbstractStrategy.sol,L191 - L196,SWC-104-Unchecked Call Return Value
VaultAdmin.sol,L148 - L150,SWC-101-Integer Overflow and Underflow
VaultAdmin.sol,L237 - L243,SWC-104-Unchecked Call Return Value
VaultAdmin.sol,L240,SWC-104-Unchecked Call Return Value
VaultAdmin.sol,L266 - L298,SWC-104-Unchecked Call Return Value
VaultCore.sol,L88 - L128,SWC-107-Reentrancy
VaultCore.sol,L142 - L184,SWC-104-Unchecked Call Return Value
VaultCore.sol,L210 - L293,SWC-104-Unchecked Call Return Value
VaultCore.sol,L308 - L319,SWC-104-Unchecked Call Return Value
BandPriceFeed.sol,L77 - L82,SWC-101-Integer Overflow and Underflow
ChainlinkPriceFeed.sol,L48 - L50,SWC-104-Unchecked Call Return Value
ChainlinkPriceFeed.sol,L96 -L100,SWC-104-Unchecked Call Return Value
PrimitiveEngine.sol,L223 - L233,SWC-112-Delegatecall to Untrusted Callee
PrimitiveEngine.sol,L238 - L270,SWC-114-Transaction Order Dependence
PrimitiveEngine.sol,L304 - L403,SWC-114-Transaction Order Dependence
Transfers.sol,L13 - L22,SWC-104-Unchecked Call Return Value
Units.sol,L41,SWC-101-Integer Overflow and Underflow
Units.sol,L59,SWC-101-Integer Overflow and Underflow
RocketStorage.sol,L45,SWC-115-Authorization through tx.origin
RocketStorage.sol,L206 - L210,SWC-124-Write to Arbitrary Storage Location
RocketStorage.sol,L231 - L235,SWC-124-Write to Arbitrary Storage Location
RocketMinipool.sol,L103 - L109,SWC-112-Delegatecall to Untrusted Callee
RocketMinipoolManager.sol,L217,SWC-135-Code With No Effects
Consideration.sol,L387 - L399,SWC-101-Integer Overflow and Underflow
ConsiderationPure.sol,L1255 - L1266,SWC-128-DoS With Block Gas Limit
ExchangeExecution.sol,L76,SWC-101-Integer Overflow and Underflow
ExchangeExecution.sol,L76,SWC-114-Transaction Order Dependence
AddressArrayUtils.sol,L303 - L315,SWC-101-Integer Overflow and Underflow
licence.sol,L1 - L248,SWC-135-Code With No Effects
wallet.sol,L1 - L792,SWC-135-Code With No Effects
wallet.sol,L562,SWC-101-Integer Overflow and Underflow
wallet.sol,L707,SWC-101-Integer Overflow and Underflow
UniswapV3Pool.sol,L195 - L213,SWC-114-Transaction Order Dependence
UniswapV3Pool.sol,L503 - L672,SWC-105-Unprotected Ether Withdrawal
UniswapV3Pool.sol,L546 - L621,SWC-128-DoS With Block Gas Limit
TransferHelper.sol,L21,SWC-104-Unchecked Call Return Value
Controller.sol,L294 - L320,SWC-105-Unprotected Ether Withdrawal
ERC20Permit.sol,L48 - L77,SWC-114-Transaction Order Dependence
Pool.sol,L87 - L99,SWC-114-Transaction Order Dependence
Ladle.sol,L145 - L151,SWC-112-Delegatecall to Untrusted Callee
Ladle.sol,L187 - L198,SWC-112-Delegatecall to Untrusted Callee
